"pathway","insect_51_WholeSpecimen","insect_52_WholeSpecimen","insect_53_WholeSpecimen","insect_54_WholeSpecimen","insect_55_WholeSpecimen","insect_56_WholeSpecimen","insect_57_WholeSpecimen","insect_58_WholeSpecimen","insect_59_WholeSpecimen","insect_60_WholeSpecimen","insect_61_WholeSpecimen","insect_62_WholeSpecimen","insect_63_WholeSpecimen","insect_64_WholeSpecimen","insect_65_WholeSpecimen","insect_66_WholeSpecimen","insect_67_WholeSpecimen","insect_68_WholeSpecimen","insect_69_WholeSpecimen","insect_70_WholeSpecimen","mean_abundance","max_abundance","median_abundance","prevalence","prevalence_pct","description","description_lower","category"
"PWY-1269",12678.79,3191.83,6111.96894262499,8587.31720597579,5271.1169898217,7250.61204750487,9718.43597786921,1483.96698113208,18408.1595009956,6391.5,7619.79839250375,5624.19899560995,1976.26649864159,2966.75997671064,9669.21663220688,13839.0523868524,32092.6050800598,1820.32958821301,8389.62467036043,3486.75,8328.91499335414,32092.6050800598,7435.20522000431,23,115,"CMP-3-deoxy-D-manno-octulosonate biosynthesis","cmp-3-deoxy-d-manno-octulosonate biosynthesis","Biosynthesis"
"PWY-5860",12678.5992544045,4918.45458584849,2475.07662221568,8506.77066234774,4469.92518084315,24130.7531106918,5384.45360904723,331.659438787155,11911.342045876,6645.39752177304,6526.43834809232,15166.3321036687,10018.8555392127,2921.83234795466,11847.3753026902,7724.76799349083,4223.95210247392,1250.21503071041,11927.8028291767,12622.1578628564,8284.10807460807,24130.7531106918,8004.43803404945,23,115,"superpathway of demethylmenaquinol-6 biosynthesis I","superpathway of demethylmenaquinol-6 biosynthesis i","Biosynthesis"
"NAGLIPASYN-PWY",12678.79,3194.6508133924,6144.05104454207,8610.14930749739,3196.12825071239,6220.19620043169,9843.66573851029,1487.70333646623,20038.7604744586,6420.58561535034,7627.72525056692,5795.72123692763,1794.46172446519,2970.20939420544,9774.0830468165,13857.0606189134,32140.2590443332,1831.05388029319,8402.63112193258,3513.51505941026,8277.07005796129,32140.2590443332,7024.15543295863,23,115,"lipid IVA biosynthesis (E. coli)","lipid iva biosynthesis (e. coli)","Biosynthesis"
"PWY-8073",12678.79,3194.6508133924,6144.05104454207,8610.14930749739,3196.12825071239,6220.19620043169,9843.66573851029,1487.70333646623,20038.7604744586,6420.58561535034,7627.72525056692,5795.72123692763,1794.46172446519,2970.20939420544,9774.0830468165,13857.0606189134,32140.2590443332,1831.05388029319,8402.63112193258,3513.51505941026,8277.07005796129,32140.2590443332,7024.15543295863,23,115,"lipid IVA biosynthesis (P. putida)","lipid iva biosynthesis (p. putida)","Biosynthesis"
"PWY-5850",12768.496341515,4625.87525108427,3187.81723917531,8571.85893655914,5087.62320527118,23055.204748144,6325.64996446699,494.849698974463,14064.016558014,6678.43326016733,7091.31826528099,11980.0152052486,9418.47159272589,2987.21496842526,11489.5388435741,9283.80911278983,5969.80607456511,1651.83596016566,12960.4841806119,6655.62834289263,8217.39738748258,23055.204748144,7654.35782638179,23,115,"superpathway of menaquinol-6 biosynthesis","superpathway of menaquinol-6 biosynthesis","Biosynthesis"
"PWY-6891",14699.2984383326,3909.31101079056,8132.65239984571,9759.65881374138,8933.02169855623,8144.89950106786,0,187.59230108326,5748.80935808344,7172.61049151209,9620.73157878926,7137.70674571815,2867.37830419745,3402.57460191004,11507.6087975641,15896.6846462442,20859.1897956636,4929.88957813095,16869.204653389,3720.8635509037,8174.98431327619,20859.1897956636,8138.77595045678,22,110,"thiazole component of thiamine diphosphate biosynthesis II","thiazole component of thiamine diphosphate biosynthesis ii","Biosynthesis"
"PWY-5838",12778.6302273597,4757.56346715251,5545.56964049449,8580.83294641355,5161.31703244297,19233.5417298908,6623.75782020755,534.511773501699,15922.9484718234,6776.71391564713,7297.43683838766,10976.5878429812,6978.83380763211,2993.45458141721,11759.0494515171,9715.21762238511,6315.47944022576,1728.94123558877,13155.0337720284,6290.00327450575,8156.27124458014,19233.5417298908,7138.13532300989,23,115,"superpathway of menaquinol-8 biosynthesis I","superpathway of menaquinol-8 biosynthesis i","Biosynthesis"
"PWY-6895",14450.4607394962,3930.62003019027,7378.64797044533,11082.7979267182,4762.08752680828,7376.51867155432,6062.78095232902,629.42331611532,13785.1041168348,7095.66471096504,8251.11242760465,7177.81749916763,1984.60744598457,3327.00527659287,12414.9569992307,9645.33089501873,23582.9758278453,2078.40564441533,11946.6717696457,5045.94689248328,8100.44683197227,23582.9758278453,7377.58332099982,23,115,"superpathway of thiamine diphosphate biosynthesis II","superpathway of thiamine diphosphate biosynthesis ii","Biosynthesis"
"ASPASN-PWY",13848.0395337456,3725.87536376542,7475.94486780286,11360.7973593806,7663.85056665715,7570.68971449155,4859.2460561067,206.996156809088,11639.2574941734,6482.75803010736,9278.97130045646,9298.24962718325,3716.70977577658,3171.78534547751,14865.0554081241,8398.19552311741,8047.50286447319,7930.62719748646,13748.1656408361,5354.04331432487,7932.13805701478,14865.0554081241,7931.38262725062,23,115,"superpathway of L-aspartate and L-asparagine biosynthesis","superpathway of l-aspartate and l-asparagine biosynthesis","Biosynthesis"
"PWY-5861",12693.5926168007,5145.61115252061,4902.61732283456,8520.03481259208,4555.64817371823,18393.0302981515,5712.73061451687,358.395073039997,13985.6051506173,6792.42945341289,6791.24995664355,12837.7648317881,6431.45074486728,2930.79528901371,12282.7987280179,8178.01459549093,4484.459282685,1316.88993441423,12176.3950708057,9865.31287277704,7917.74129873541,18393.0302981515,7355.08537607415,23,115,"superpathway of demethylmenaquinol-8 biosynthesis I","superpathway of demethylmenaquinol-8 biosynthesis i","Biosynthesis"
"PWY-6305",16925.409648739,3872.05585943807,8281.16714775913,11465.4785744387,12734.9565459336,6946.49323242774,5697.8220121628,384.301222452697,5212.56733913546,7390.03893163848,7790.87370454387,5956.0707217615,5502.626912515,3899.62658884813,10954.7586659877,9492.53628091594,9086.19100523536,3939.28180718757,16316.3058605216,4152.18140634958,7800.0371733996,16925.409648739,7590.45631809118,23,115,"superpathway of putrescine biosynthesis","superpathway of putrescine biosynthesis","Biosynthesis"
"PWY-7238",4689.15564214529,1084.26185054044,2954.62844255166,8676.8530125608,27953.5902649337,575.748675389273,1827.00093779306,255.512995896033,24138.2496942896,2578.77375373218,6602.60780146788,6212.29581620684,8305.98216912641,762.301651482648,6863.30595093099,3189.47176554838,5239.27313994876,29268.8606635628,7891.46371823441,363.242095616313,7471.62900209787,29268.8606635628,5725.7844780778,23,115,"sucrose biosynthesis II","sucrose biosynthesis ii","Biosynthesis"
"PWY-5845",12768.496341515,4625.87525108427,3187.81723917531,8571.85893655914,5087.62320527118,17845.9091027389,6325.64996446699,205.655667997732,14064.016558014,6678.43326016733,7091.31826528099,9840.66752747311,2791.07760641877,2987.21496842526,11489.5388435741,9283.80911278983,1811.89249906725,1290.41385171841,11087.5038849225,6146.44032964838,7159.06062081542,17845.9091027389,6884.87576272416,23,115,"superpathway of menaquinol-9 biosynthesis","superpathway of menaquinol-9 biosynthesis","Biosynthesis"
"PWY-5896",12768.496341515,4625.87525108427,3187.81723917531,8571.85893655914,5087.62320527118,17845.9091027389,6325.64996446699,205.655667997732,14064.016558014,6678.43326016733,7091.31826528099,9840.66752747311,2791.07760641877,2987.21496842526,11489.5388435741,9283.80911278983,1811.89249906725,1290.41385171841,11087.5038849225,6146.44032964838,7159.06062081542,17845.9091027389,6884.87576272416,23,115,"superpathway of menaquinol-10 biosynthesis","superpathway of menaquinol-10 biosynthesis","Biosynthesis"
"PWY-5837",12544.0981974797,4575.95699031846,4957.43806748802,8491.99170476435,2674.65022003479,19585.2772271175,5568.86577843694,231.852839949231,9314.83766409778,6395.61406767593,6215.2831334267,9764.31158694808,6243.17035335876,2948.85586750968,9382.30324524386,8287.17182748424,2893.3397746614,1030.16756142972,11083.2873323164,7830.80558617221,7000.96395129569,19585.2772271175,6698.28900948581,23,115,"2-carboxy-1,4-naphthoquinol biosynthesis","2-carboxy-1,4-naphthoquinol biosynthesis","Biosynthesis"
"PWY-6435",17667.888312918,3886.45544759894,6375.65381070701,11866.305748861,2616.53294441664,5560.95903064515,5971.2087512942,242.995948370127,1726.90250469313,7662.30713566738,7529.6794782636,4011.69729375036,492.791980225329,4106.21932794116,11986.770365505,9414.80203925909,20756.5833298539,1095.4647483635,10164.4939108214,4418.50203649781,6877.71070728264,20756.5833298539,6173.4312810006,23,115,"4-hydroxybenzoate biosynthesis III (plants)","4-hydroxybenzoate biosynthesis iii (plants)","Biosynthesis"
"PYRIDOXSYN-PWY",12984.5855160806,3094.35728968549,5621.4307154834,8787.7512459507,2827.37661631659,6422.53168569227,6972.3752901957,184.245461708157,18710.7577741711,6195.86285035964,5924.82949681304,5062.55102479142,826.581213864233,2967.41277792546,9326.86370373621,8299.34618680432,20948.6601139593,1018.59993298212,8128.19165841454,3234.49805404222,6876.94043044882,20948.6601139593,6309.19726802596,23,115,"pyridoxal 5'-phosphate biosynthesis I","pyridoxal 5'-phosphate biosynthesis i","Biosynthesis"
"PWY-5862",12678.5992544045,4918.45458584849,2475.07662221568,8506.77066234774,4469.92518084315,16547.3764422474,5384.45360904723,137.406753659378,11911.342045876,6645.39752177304,6526.43834809232,10675.847899777,2092.15033580977,2921.83234795466,11847.3753026902,7724.76799349083,1229.49154336113,948.586880215385,9672.2313959559,9351.44814395653,6833.24864347832,16547.3764422474,6739.32308262568,23,115,"superpathway of demethylmenaquinol-9 biosynthesis","superpathway of demethylmenaquinol-9 biosynthesis","Biosynthesis"
"ARGININE-SYN4-PWY",2363.05489567018,355.953016940024,4144.55911426567,6900.67945030956,16825.203754547,3761.93270176066,583.763726163047,1977.19326225469,11094.1319571112,2224.84094734592,6589.26395411838,5943.55768901691,4963.43272946187,969.81070798683,8491.69630640989,3408.09341770122,29029.6262553251,3936.16244719437,12610.8197312727,565.339948173248,6336.95580065143,29029.6262553251,4553.99592186377,23,115,"L-ornithine biosynthesis II","l-ornithine biosynthesis ii","Biosynthesis"
"HEMESYN2-PWY",12681.9765538737,3425.78043590435,7064.90135409218,9673.21543653434,2453.07640409531,4887.19633335876,5759.46491445998,0,3649.4218625871,6189.00446528525,7615.33439714028,3641.041132771,400.34594191404,3087.84336525903,10077.826466271,9512.13601283665,19139.792436912,3272.83145818266,9648.45403595135,4077.8564794038,6312.87497434164,19139.792436912,5974.23468987262,22,110,"heme b biosynthesis II (oxygen-independent)","heme b biosynthesis ii (oxygen-independent)","Biosynthesis"
"PWY0-1241",13893.4700543073,3040.17293345824,5298.67707036075,9316.32943329095,4065.14682220704,4776.91517811965,4695.09688861351,615.453766067986,1157.19219935888,6248.72970019528,5920.62462493392,2689.21937397795,318.301969105064,3159.25647908983,9012.46612589301,7200.10615086416,17649.2307545467,769.492902896397,7260.04639549341,3481.86712846348,5528.38979756217,17649.2307545467,5037.7961242402,23,115,"ADP-L-glycero-&beta;-D-manno-heptose biosynthesis","adp-l-glycero-&beta;-d-manno-heptose biosynthesis","Biosynthesis"
"PWY-7315",13825.8054872895,3532.53086004742,5412.01248227506,9782.79210714601,10929.3464017674,6252.91869843287,5847.74274399697,0,1061.57426963047,6230.68816423262,6386.06345405127,4756.75881223,3068.51637623662,2966.37369102901,9289.02400301232,8021.93116834501,736.092946567387,537.218939561563,6676.26061898717,4869.93205667706,5509.17916407579,13825.8054872895,5678.46095403638,22,110,"dTDP-N-acetylthomosamine biosynthesis","dtdp-n-acetylthomosamine biosynthesis","Biosynthesis"
"KDO-NAGLIPASYN-PWY",12669.5601094491,3125.87370316219,6169.39134358317,8565.5073325381,3497.28500216462,5772.66487226394,8460.04406204617,670.876379221885,3568.47821753845,6299.10042624987,7134.52413599958,4418.10720851662,632.940141821036,3133.9089643195,9341.72088580746,11980.1697869752,1482.65872825011,1041.01526102541,7340.95501239616,3441.07152599316,5437.29265496609,12669.5601094491,5604.97876361501,23,115,"superpathway of (Kdo)2-lipid A biosynthesis","superpathway of (kdo)2-lipid a biosynthesis","Biosynthesis"
"PWY-7377",1147.48110184444,413.696763976487,5810.74870233149,5537.75227179209,15409.9983849141,1102.12030688693,29.075466141243,0,10887.245780136,782.485433400393,4823.34117161565,3254.20996416574,5371.79739443468,341.497218289513,3481.75575812045,2169.18645010987,4084.6927133798,28592.0494340934,8135.07354876246,410.453478300787,5089.23306713477,28592.0494340934,3783.22423575012,22,110,"cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)","cob(ii)yrinate a,c-diamide biosynthesis i (early cobalt insertion)","Biosynthesis"
"ARG+POLYAMINE-SYN",2804.87294997339,747.80172913424,2828.07650225082,2865.42023580291,9666.7883052828,3844.87896227867,786.117766602995,759.982539201889,6271.16379865907,1973.71835929206,3951.12631329995,5866.68105323118,5521.66038002963,700.142314844227,4725.72984658165,5593.20007434825,19499.4554206173,3403.34507776351,12948.9107181338,495.405907924524,4762.72391276264,19499.4554206173,3898.00263778931,23,115,"superpathway of arginine and polyamine biosynthesis","superpathway of arginine and polyamine biosynthesis","Biosynthesis"
"PWY-8011",404.595972800935,2084.36095650905,2109.55419725163,4771.56231704488,1174.88185415183,14059.8,283.549259497746,554.335737981149,7134.36,1502.81413847721,5279.89153452096,4755.16,1865.69,299.81618666255,6339.4012237047,1441.38536511251,4498.7230027211,27948.71,3046.67705110355,4764,4715.96343987699,27948.71,3772.70002691233,23,115,"L-serine biosynthesis II","l-serine biosynthesis ii","Biosynthesis"
"PWY0-1415",12627.7143510184,3114.01258200419,6304.72571633435,9204.46062396619,2211.25288229583,4686.46134880097,5134.804966239,0,2075.59623078988,5946.89213017277,6690.15504962313,2896.14646076638,215.04691279967,3025.11298879054,9069.27660928303,8238.51246166767,646.812190372048,1667.61169449414,6047.16140285487,3729.23111719475,4676.54938597339,12627.7143510184,4681.50536738718,22,110,"superpathway of heme b biosynthesis from uroporphyrinogen-III","superpathway of heme b biosynthesis from uroporphyrinogen-iii","Biosynthesis"
"ECASYN-PWY",13268.0620720181,3306.0205244695,5409.3102815316,9688.16869416196,3035.8484811621,5876.44042880049,4681.41610130804,0,947.758084996429,5933.00208068834,6528.071583785,2805.45081098837,190.547439763917,2981.2918518658,8927.46398352703,8108.71697197235,381.568724857772,475.830471793235,5406.71706001124,4053.61752995765,4600.26515888295,13268.0620720181,4640.84063009549,22,110,"enterobacterial common antigen biosynthesis","enterobacterial common antigen biosynthesis","Biosynthesis"
"PWY-5505",2030.35635529127,481.522288216258,1343.89744704025,2526.58924757448,17267.770804846,692.890447198066,760.170480363912,324.014919030063,14821.1702118342,2048.859795962,1335.59609804774,5776.9439149801,5595.89408862522,343.982512496826,3918.86895119497,3466.66776005078,12720.7448666169,2385.89297583631,7955.29049235107,517.789357852825,4315.74565077046,17267.770804846,2456.24111170539,23,115,"L-glutamate and L-glutamine biosynthesis","l-glutamate and l-glutamine biosynthesis","Biosynthesis"
"PWY-5265",390.183601556189,659.932610254558,914.214570561993,154.205422138756,5605.98328000303,4111.64010953767,35.7813308397616,1383.2635153104,856.136769370706,3457.53075865483,1682.99757155764,16072.6377854146,14577.797642278,17.7484985317329,1546.07145025549,639.424968086556,7505.64332522622,2182.30978691364,20841.015834187,0,4131.72594153394,20841.015834187,1614.53451090657,22,110,"peptidoglycan biosynthesis II (staphylococci)","peptidoglycan biosynthesis ii (staphylococci)","Biosynthesis"
"PWY-5920",452.139258534373,1421.90222989225,1362.77694883782,232.201392972609,800.197326784117,4742.5191255244,142.183925816761,30977.3061673773,2847.23482643485,1027.3571333886,610.571574970168,5962.78604231616,1369.96865971759,269.845340503331,3065.04988282857,4732.6703911211,8041.62913929201,1654.60207094704,12233.2064529914,331.968454276048,4113.90581722632,30977.3061673773,1538.25215041964,23,115,"superpathway of heme b biosynthesis from glycine","superpathway of heme b biosynthesis from glycine","Biosynthesis"
"PWY-7323",2697.7715830038,819.87069891137,3483.07045473213,2501.74561974546,10204.2768794747,2089.54265614618,1868.53682633667,469.213139173826,21087.3454442611,698.468004094481,2130.96702653945,4234.08585850161,4506.51063384467,287.303955266987,3194.69230372581,1370.67571631511,5387.66541370796,3446.54163298829,5313.43087424069,969.782725376458,3838.07487231934,21087.3454442611,2946.23194336481,23,115,"superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis","superpathway of gdp-mannose-derived o-antigen building blocks biosynthesis","Biosynthesis"
"PWY-622",1817.61059402908,3232.39273766743,1941.21606017844,19.9759285883183,21143.7826036933,7508.7902448449,1044.45803504003,1042.03337024066,337.981270760057,762.954302488664,2115.16138174303,8863.73391539081,8742.06445315938,1176.88264509339,285.961406288116,2004.41653729045,225.334843095262,69.8722887675134,12754.7080919404,0,3754.46653551496,21143.7826036933,1879.41332710376,22,110,"starch biosynthesis","starch biosynthesis","Biosynthesis"
"PWY-821",540.881630798186,1714.80201057424,2294.32110184241,574.098012487525,635.743903107615,5652.92105190955,694.942617889681,1289.6540079636,1596.7316354548,2203.39987283141,1559.67446936342,4762.08898993012,1723.85840167077,543.826175322821,6252.97006613622,1742.0018420343,26086.6204807742,1143.03259141377,10861.3488758883,1388.45658542584,3663.06871614094,26086.6204807742,1719.33020612251,23,115,"superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)","superpathway of sulfur amino acid biosynthesis (saccharomyces cerevisiae)","Biosynthesis"
"POLYAMSYN-PWY",1551.0950179062,402.906162021731,1937.33877285004,1670.71568545751,6641.76085762304,2113.28174841232,414.545295679877,487.302803946885,3963.37023820099,1129.55774858121,2517.69508338218,3795.63195737586,3891.82973122643,392.340097700099,2913.48582160736,3598.62199875739,15170.5323528324,4444.2529139731,11143.0037386478,255.921876335433,3421.75949512589,15170.5323528324,2715.59045249477,23,115,"superpathway of polyamine biosynthesis I","superpathway of polyamine biosynthesis i","Biosynthesis"
"CITRULBIO-PWY",1181.06217417394,699.830157114622,4105.05170828283,504.367994843705,1152.38188249598,4439.1093273283,301.96425451019,4224.28123454104,6946.93356543652,1279.14455669651,3009.44106825763,6068.88480873387,2332.32446404893,381.173933443126,4000.82003626509,7402.67717897563,11309.829141517,2746.57259457836,4115.76465144053,320.236089858775,3326.09254112713,11309.829141517,3167.76680469238,23,115,"L-citrulline biosynthesis","l-citrulline biosynthesis","Biosynthesis"
"COLANSYN-PWY",355.048091655061,1065.99199214571,1045.33568838562,343.690862661315,10312.2622812535,707.068912056713,2393.35730427256,578.957012981507,24049.9925414408,710.576380889172,271.870037205086,4309.90857237591,3275.52437418934,330.191887391017,1814.1742408065,72.826613203687,450.224725538483,230.275342226072,278.565456039712,1280.02128345753,2693.79318000877,24049.9925414408,877.956034637398,23,115,"colanic acid building blocks biosynthesis","colanic acid building blocks biosynthesis","Biosynthesis"
"P125-PWY",37.6210216803003,63.6897490194099,6534.12670811674,1162.91548604331,307.819490086032,18898.2392520179,233.798227916669,112.903345414597,1471.35272856699,260.141486848182,338.476646924645,2889.02079334644,2260.48344017068,3318.54478542949,586.973444120393,890.449457804421,878.084003666502,389.368881375008,5756.41506987111,0,2319.52120092094,18898.2392520179,884.266730735462,22,110,"superpathway of (R,R)-butanediol biosynthesis","superpathway of (r,r)-butanediol biosynthesis","Biosynthesis"
"PWY-6396",93.3179375072923,161.424512866092,5732.55735240642,2234.55191430938,777.364582979653,8607.5813452017,490.767483729953,265.392078403908,2000.51656113626,551.550527432174,707.933432518221,4494.49971848863,4477.90633889013,3246.70703459052,1209.76019121456,1716.33494797069,769.714732751469,340.142068864381,5796.33894641106,0,2183.71808538362,8607.5813452017,1463.04756959262,22,110,"superpathway of 2,3-butanediol biosynthesis","superpathway of 2,3-butanediol biosynthesis","Biosynthesis"
"PWY-6292",159.040112565881,625.21677295823,2660.59022643306,91.60184644403,5302.81011564086,6260.8885754536,126.814755261013,237.741598421794,3647.24032143714,172.176319334359,277.814988217802,4638.45169484356,898.320076378421,146.447904861549,4728.26600775464,3189.98590474493,3595.29565518966,1075.43840686826,5523.90932066925,173.219192673015,2176.56348980755,6260.8885754536,1626.00094833791,23,115,"superpathway of L-cysteine biosynthesis (mammalian)","superpathway of l-cysteine biosynthesis (mammalian)","Biosynthesis"
"P101-PWY",48.6288401680957,515.196835508409,361.534616953655,36.0799689494211,47.9734326902367,24.6259312670969,79.0089512884023,0,864.584126945017,148.62981986276,397.173729689264,1922.97220025051,61.4130662067286,79.0423986253457,1694.37999130125,281.42709551642,21679.692920107,688.780295395206,5229.7029665522,0,1708.04235936385,21679.692920107,321.480856235038,21,105,"ectoine biosynthesis","ectoine biosynthesis","Biosynthesis"
"PWY-5101",0,50.7862082880812,102.58011306438,243.609817346392,930.890682222126,0,2596.0213175533,47.47015724596,24992.4444911959,515.907122684206,140.106393141718,2122.76939439999,120.600587198866,0,1383.08001400256,29.9743935960576,0,162.552063335176,127.161102370195,489.958368225995,1702.79561129355,24992.4444911959,151.329228238447,19,95,"L-isoleucine biosynthesis II","l-isoleucine biosynthesis ii","Biosynthesis"
"PWY-7328",897.182823213784,1555.27020350627,1662.38491636656,567.902574431607,3683.31118828758,770.675317634014,260.897399444241,1185.08321363828,1052.61265752566,266.617437255272,1257.69615257314,6034.98957556275,277.892841006706,604.774115324207,2208.03691638808,1017.49930407418,702.341570627216,551.353595162565,5557.77653044705,2.39935863756418,1505.83488455534,6034.98957556275,1035.05598079992,23,115,"superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis","superpathway of udp-glucose-derived o-antigen building blocks biosynthesis","Biosynthesis"
"POLYAMINSYN3-PWY",73.7336213904286,85.2418387019031,699.958309444229,351.291918760034,1221.91405968747,60.5963420375138,147.265639250863,156.502313089449,2474.5423802739,526.128933048201,735.95174286691,3293.11761767352,194.301948852684,104.231784899735,1680.95423162632,714.305838247254,11661.9200960956,831.677811424499,4673.9648646749,255.759027029934,1497.16801595377,11661.9200960956,707.132073845741,23,115,"superpathway of polyamine biosynthesis II","superpathway of polyamine biosynthesis ii","Biosynthesis"
"PWY-5005",164.451315769591,684.124419772303,2774.90315100637,69.3176836466989,2708.7047226311,92.8730100606581,0,90.7275621287196,3314.53889105693,168.041802159549,205.996375319913,443.062298305099,333.493475048341,82.0006344947478,1531.94075089306,3133.14042005718,3234.6163203452,1086.87251273851,2664.26619699022,204.419862804728,1149.37457026145,3314.53889105693,563.593359038701,22,110,"biotin biosynthesis II","biotin biosynthesis ii","Biosynthesis"
"PWY-7316",59.8767449650436,339.038270843318,30.7622268001583,41.9253166642896,151.586042798419,1093.17661908265,6057.21630623227,0,49.9455668882552,819.537517423229,33.9309916260652,2250.58559925009,1981.08144427209,0,105.564245999425,4073.83532247534,2382.82177458632,58.0863015253839,275.390992608713,270.549335442796,1003.74553097419,6057.21630623227,272.970164025754,21,105,"dTDP-N-acetylviosamine biosynthesis","dtdp-n-acetylviosamine biosynthesis","Biosynthesis"
"URSIN-PWY",106.703815375687,587.259822066676,857.865616615814,49.3361354057644,0,2036.73076486572,260.204514271566,1381.57433776868,77.5851779632783,93.0216504053046,66.8999025760562,1355.69923914906,362.095755352725,447.374696040394,1059.87828191161,380.433966504261,8294.6320742925,453.190742526704,0,0,893.52432465459,8294.6320742925,413.904331272327,20,100,"ureide biosynthesis","ureide biosynthesis","Biosynthesis"
"PWY-6478",50.1843489201461,70.1247074081761,396.418437118834,1741.22055642686,5038.82279214937,3.99863705869243,1671.69492764485,30.3033946526318,1630.7986844881,497.973696637398,519.836265745542,1484.95983879027,673.697792519429,108.036874848499,336.164936760832,417.129072787852,533.253415696268,658.118872836296,58.9858917151217,322.153886415622,812.19385153104,5038.82279214937,508.90498119147,23,115,"GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis","gdp-d-glycero-&alpha;-d-manno-heptose biosynthesis","Biosynthesis"
"PWY-6749",13.5934928542263,36.6906001174209,241.489210086005,1730.75417200364,6543.05397019144,23.9890956395584,0,0,1357.97109380459,228.092299234498,556.807081845645,331.574922060144,1893.30645465156,107.839495169376,233.041140134414,358.335628202128,479.306800345536,1081.62702837032,59.1291249704115,1.19995434451718,763.890078201271,6543.05397019144,286.532066073074,21,105,"CMP-legionaminate biosynthesis I","cmp-legionaminate biosynthesis i","Biosynthesis"
"PWY-5873",0,0,0,0,0,0,0,0,0,0,0,5474.86878933784,0,0,0,0,0,0,9489.19603392743,0,748.203241163263,9489.19603392743,0,4,20,"ubiquinol-7 biosynthesis (late decarboxylation)","ubiquinol-7 biosynthesis (late decarboxylation)","Biosynthesis"
"PWY-6922",207.522271813911,252.299703738882,1211.81885193943,134.982686752199,364.960570305603,1760.58966137343,105.289916649013,858.138065767915,443.112272286457,182.331795379713,257.912286161794,4216.57905270059,1312.05956065456,153.687359311506,1306.16138909309,186.968718288628,1078.85359680297,107.316794905222,588.249795343754,155.627865584643,744.223110742665,4216.57905270059,404.03642129603,23,115,"L-N&delta;-acetylornithine biosynthesis","l-n&delta;-acetylornithine biosynthesis","Biosynthesis"
"PWY-7376",0,0,770.689283402041,162.967759691958,0,1492.49607952843,35.0507008171901,1191.54526581048,0,0,110.108816377676,1647.46398372075,235.055553423132,119.676748879573,1214.72492941095,49.6317387954132,3703.83281585999,640.247149969341,0,0,568.674541284347,3703.83281585999,141.322254285766,16,80,"cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)","cob(ii)yrinate a,c-diamide biosynthesis ii (late cobalt incorporation)","Biosynthesis"
"P381-PWY",0,0,1170.92653742876,249.488299897195,0,901.750696800954,0,0,0,0,224.454261111669,1609.29421093708,206.934728053104,164.398369726153,1636.15116903474,94.1401361049317,2823.12136806196,1135.42220912495,0,0,510.804099314075,2823.12136806196,185.666548889628,14,70,"adenosylcobalamin biosynthesis II (aerobic)","adenosylcobalamin biosynthesis ii (aerobic)","Biosynthesis"
"PWY-822",0,16,5.06,0,2840,813.2,0,873,223,0,7,84,3180,0,1.6,0,5,0,295,0,417.143,3180,6.03,15,75,"fructan biosynthesis","fructan biosynthesis","Biosynthesis"
"PWY-6562",127.25886127197,212.065189068996,320.594583856003,70.4746522009111,0,20.84775114558,348.954837547854,207.712447746252,145.625506781276,175.173900819336,54.7705987590429,2323.9001200758,486.058416054578,59.7248631122927,478.610761090646,281.749163718977,1923.01415185369,78.1909680740847,476.951471079082,0,389.583912212819,2323.9001200758,209.888818407624,21,105,"norspermidine biosynthesis","norspermidine biosynthesis","Biosynthesis"
"PWY-5367",0,1203.52409211494,143.879388926524,7.99857954436253,0,2010.27239365184,0,19.9941870078896,1.59996986778687,111.565576791991,15.9940003092941,3185.75990117715,379.989351599193,224.94502886148,144.220319430227,20.1334905953937,6.13973729340402,1.49997647122999,0,0,373.875799682135,3185.75990117715,20.0638388016417,18,90,"petroselinate biosynthesis","petroselinate biosynthesis","Biosynthesis"
"PWY-6293",0,530.522078741933,531.369661694185,4.94149029138396,189.875382870833,1967.90056489415,122.972760486764,47.3282479624047,11.9376749585819,67.4955095284918,57.2830954773307,1579.05173872443,415.280090852254,125.825150280394,448.209631573489,110.56588979328,869.046409911062,60.6887954060199,52.2713633156971,0,359.628276838134,1967.90056489415,124.398955383579,21,105,"superpathway of L-cysteine biosynthesis (fungi)","superpathway of l-cysteine biosynthesis (fungi)","Biosynthesis"
"LPSSYN-PWY",0,0,0,0,750.662328724666,2934.05971780593,539.407179200269,0,0,0,75.1278498673197,408.085671301944,173.821943490889,232.838075740618,12.853766363372,0,0,0,8.98916347542802,0,256.792284798522,2934.05971780593,4.49458173771401,12,60,"superpathway of lipopolysaccharide biosynthesis","superpathway of lipopolysaccharide biosynthesis","Biosynthesis"
